time,input,measurement
18.6000,1.000000,1.499615
18.6200,1.000000,1.501831
18.6400,1.000000,1.505420
18.6600,1.000000,1.507834
18.6800,1.000000,1.501149
18.7000,1.000000,1.502553
18.7200,1.000000,1.493855
18.7400,1.000000,1.499174
18.7600,1.000000,1.504319
18.7800,1.000000,1.503951
18.8000,1.000000,1.500683
18.8200,1.000000,1.504060
18.8400,1.000000,1.502086
18.8600,1.000000,1.505637
18.8800,1.000000,1.501086
18.9000,1.000000,1.497865
18.9200,1.000000,1.501326
18.9400,1.000000,1.484997
18.9600,1.000000,1.501568
18.9800,1.000000,1.481415
19.0000,1.000000,1.491043
19.0200,1.000000,1.501923
19.0400,1.000000,1.502055
19.0600,1.000000,1.493859
19.0800,1.000000,1.496113
19.1000,1.000000,1.506530
19.1200,1.000000,1.497260
19.1400,1.000000,1.510898
19.1600,1.000000,1.499677
19.1800,1.000000,1.501730
19.2000,1.000000,1.507777
19.2200,1.000000,1.500351
19.2400,1.000000,1.494687
19.2600,1.000000,1.499154
19.2800,1.000000,1.499527
19.3000,1.000000,1.492884
19.3200,1.000000,1.498432
19.3400,1.000000,1.496003
19.3600,1.000000,1.504339
19.3800,1.000000,1.499893
19.4000,1.000000,1.498308
19.4200,1.000000,1.499194
19.4400,1.000000,1.500844
19.4600,1.000000,1.502815
19.4800,1.000000,1.494735
19.5000,1.000000,1.494528
19.5200,1.000000,1.505262
19.5400,1.000000,1.497680
19.5600,1.000000,1.492660
19.5800,1.000000,1.501965
19.6000,1.000000,1.502066
19.6200,1.000000,1.492098
19.6400,1.000000,1.500901
19.6600,1.000000,1.503434
19.6800,1.000000,1.501631
19.7000,1.000000,1.502921
19.7200,1.000000,1.492742
19.7400,1.000000,1.501421
19.7600,1.000000,1.498255
19.7800,1.000000,1.497357
19.8000,1.000000,1.504126
19.8200,1.000000,1.507172
19.8400,1.000000,1.508749
19.8600,1.000000,1.506354
19.8800,1.000000,1.499233
19.9000,1.000000,1.501548
19.9200,1.000000,1.503620
19.9400,1.000000,1.500394
19.9600,1.000000,1.500444
19.9800,1.000000,1.503911
20.0000,1.000000,1.499498
20.0200,1.000000,1.496150
20.0400,1.000000,1.497726
20.0600,1.000000,1.502970
20.0800,1.000000,1.499818
20.1000,1.000000,1.501506
20.1200,1.000000,1.503157
20.1400,1.000000,1.497934
20.1600,1.000000,1.503592
20.1800,1.000000,1.501707
20.2000,1.000000,1.493640
20.2200,1.000000,1.507028
20.2400,1.000000,1.497314
20.2600,1.000000,1.491544
20.2800,1.000000,1.494596
20.3000,1.000000,1.494718
20.3200,1.000000,1.500086
20.3400,1.000000,1.498458
20.3600,1.000000,1.498144
20.3800,1.000000,1.502929
20.4000,1.000000,1.501531
20.4200,1.000000,1.501414
20.4400,1.000000,1.501885
20.4600,1.000000,1.502918
20.4800,1.000000,1.489299
20.5000,1.000000,1.498018
20.5200,1.000000,1.488941
20.5400,1.000000,1.500024
20.5600,1.000000,1.499822
20.5800,1.000000,1.505074
20.6000,1.000000,1.505786
20.6200,1.000000,1.500864
20.6400,1.000000,1.497349
20.6600,1.000000,1.502278
20.6800,1.000000,1.497215
20.7000,1.000000,1.499849
20.7200,1.000000,1.504788
20.7400,1.000000,1.497070
20.7600,1.000000,1.503888
20.7800,1.000000,1.503248
20.8000,1.000000,1.495089
20.8200,1.000000,1.504733
20.8400,1.000000,1.503358
20.8600,1.000000,1.500376
20.8800,1.000000,1.496056
20.9000,1.000000,1.495573
20.9200,1.000000,1.497182
20.9400,1.000000,1.502585
20.9600,1.000000,1.495095
20.9800,1.000000,1.502062
21.0000,1.000000,1.493667
21.0200,1.000000,1.498857
21.0400,1.000000,1.500426
21.0600,1.000000,1.512105
21.0800,1.000000,1.492994
21.1000,1.000000,1.507242
21.1200,1.000000,1.500632
21.1400,1.000000,1.501940
21.1600,1.000000,1.500477
21.1800,1.000000,1.502110
21.2000,1.000000,1.499119
21.2200,1.000000,1.507159
21.2400,1.000000,1.497608
21.2600,1.000000,1.505552
21.2800,1.000000,1.496670
21.3000,1.000000,1.499592
21.3200,1.000000,1.494534
21.3400,1.000000,1.502170
21.3600,1.000000,1.507122
21.3800,1.000000,1.499511
21.4000,1.000000,1.498914
21.4200,1.000000,1.494326
21.4400,1.000000,1.498754
21.4600,1.000000,1.491937
21.4800,1.000000,1.495338
21.5000,1.000000,1.501037
21.5200,1.000000,1.506499
21.5400,1.000000,1.513951
21.5600,1.000000,1.496973
21.5800,1.000000,1.507084
21.6000,1.000000,1.501127
21.6200,1.000000,1.499153
21.6400,1.000000,1.502073
21.6600,1.000000,1.500220
21.6800,1.000000,1.500464
21.7000,1.000000,1.497871
21.7200,1.000000,1.492923
21.7400,1.000000,1.492196
21.7600,1.000000,1.503181
21.7800,1.000000,1.498533
21.8000,1.000000,1.496936
21.8200,1.000000,1.499960
21.8400,1.000000,1.503893
21.8600,1.000000,1.500821
21.8800,1.000000,1.496640
21.9000,1.000000,1.506052
21.9200,1.000000,1.507818
21.9400,1.000000,1.502395
21.9600,1.000000,1.504792
21.9800,1.000000,1.506134
22.0000,1.000000,1.505575
22.0200,1.000000,1.502996
22.0400,1.000000,1.502918
22.0600,1.000000,1.502525
22.0800,1.000000,1.494441
22.1000,1.000000,1.503432
22.1200,1.000000,1.493150
22.1400,1.000000,1.495957
22.1600,1.000000,1.506448
22.1800,1.000000,1.504132
22.2000,1.000000,1.507369
22.2200,1.000000,1.498574
22.2400,1.000000,1.494172
22.2600,1.000000,1.498732
22.2800,1.000000,1.500445
22.3000,1.000000,1.500330
22.3200,1.000000,1.505604
22.3400,1.000000,1.498130
22.3600,1.000000,1.501697
22.3800,1.000000,1.494995
22.4000,1.000000,1.502190
22.4200,1.000000,1.499955
22.4400,1.000000,1.496191
22.4600,1.000000,1.498761
22.4800,1.000000,1.499020
22.5000,1.000000,1.498591
22.5200,1.000000,1.508799
22.5400,1.000000,1.499450
22.5600,1.000000,1.498724
22.5800,1.000000,1.489457
22.6000,1.000000,1.495473
22.6200,1.000000,1.498630
22.6400,1.000000,1.496516
22.6600,1.000000,1.506855
22.6800,1.000000,1.499122
22.7000,1.000000,1.506389
22.7200,1.000000,1.500256
22.7400,1.000000,1.500134
22.7600,1.000000,1.499505
22.7800,1.000000,1.499968
22.8000,1.000000,1.508544
22.8200,1.000000,1.488352
22.8400,1.000000,1.489943
22.8600,1.000000,1.497235
22.8800,1.000000,1.500024
22.9000,1.000000,1.503403
22.9200,1.000000,1.502318
22.9400,1.000000,1.498032
22.9600,1.000000,1.505049
22.9800,1.000000,1.505105
23.0000,1.000000,1.500875
23.0200,1.000000,1.504768
23.0400,1.000000,1.501319
23.0600,1.000000,1.497148
23.0800,1.000000,1.503445
23.1000,1.000000,1.500510
23.1200,1.000000,1.499964
23.1400,1.000000,1.507322
23.1600,1.000000,1.487704
23.1800,1.000000,1.492870
23.2000,1.000000,1.494024
23.2200,1.000000,1.498143
23.2400,1.000000,1.498687
23.2600,1.000000,1.492423
23.2800,1.000000,1.495035
23.3000,1.000000,1.495657
23.3200,1.000000,1.512248
23.3400,1.000000,1.508970
23.3600,1.000000,1.497903
23.3800,1.000000,1.498145
23.4000,1.000000,1.494217
23.4200,1.000000,1.490423
23.4400,1.000000,1.499379
23.4600,1.000000,1.494975
23.4800,1.000000,1.499540
23.5000,1.000000,1.491964
23.5200,1.000000,1.496155
23.5400,1.000000,1.500708
23.5600,1.000000,1.501797
23.5800,1.000000,1.502053
23.6000,1.000000,1.493364
23.6200,1.000000,1.504240
23.6400,1.000000,1.495966
23.6600,1.000000,1.503132
23.6800,1.000000,1.499914
23.7000,1.000000,1.493086
23.7200,1.000000,1.498387
23.7400,1.000000,1.501795
23.7600,1.000000,1.503034
23.7800,1.000000,1.499264
23.8000,1.000000,1.507628
23.8200,1.000000,1.505007
23.8400,1.000000,1.498687
23.8600,1.000000,1.503721
23.8800,1.000000,1.509640
23.9000,1.000000,1.509773
23.9200,1.000000,1.493831
23.9400,1.000000,1.495339
23.9600,1.000000,1.507397
23.9800,1.000000,1.494681
24.0000,1.000000,1.493360
24.0200,1.000000,1.497542
24.0400,1.000000,1.502074
24.0600,1.000000,1.499461
24.0800,1.000000,1.496721
24.1000,1.000000,1.496603
24.1200,1.000000,1.496412
24.1400,1.000000,1.495577
24.1600,1.000000,1.511383
24.1800,1.000000,1.501462
24.2000,1.000000,1.504409
24.2200,1.000000,1.497530
24.2400,1.000000,1.499046
24.2600,1.000000,1.496408
24.2800,1.000000,1.486718
24.3000,1.000000,1.493086
24.3200,1.000000,1.490923
24.3400,1.000000,1.488728
24.3600,1.000000,1.494000
24.3800,1.000000,1.506602
24.4000,1.000000,1.499755
24.4200,1.000000,1.506431
24.4400,1.000000,1.502033
24.4600,1.000000,1.503891
24.4800,1.000000,1.495474
24.5000,1.000000,1.502598
24.5200,1.000000,1.503622
24.5400,1.000000,1.497096
24.5600,1.000000,1.502777
24.5800,1.000000,1.502810
24.6000,1.000000,1.497232
24.6200,1.000000,1.494366
24.6400,1.000000,1.494059
24.6600,1.000000,1.500413
24.6800,1.000000,1.501616
24.7000,1.000000,1.496018
24.7200,1.000000,1.500114
24.7400,1.000000,1.502834
24.7600,1.000000,1.503072
24.7800,1.000000,1.507741
24.8000,1.000000,1.506366
24.8200,1.000000,1.494975
24.8400,1.000000,1.508400
24.8600,1.000000,1.497327
24.8800,1.000000,1.505207
24.9000,1.000000,1.500322
24.9200,1.000000,1.497922
24.9400,1.000000,1.490944
24.9600,1.000000,1.499125
24.9800,1.000000,1.492186
25.0000,1.000000,1.504820
25.0200,1.000000,1.507567
25.0400,1.000000,1.495999
25.0600,1.000000,1.501494
25.0800,1.000000,1.496357
25.1000,1.000000,1.496842
25.1200,1.000000,1.503857
25.1400,1.000000,1.499792
25.1600,1.000000,1.508683
25.1800,1.000000,1.497574
25.2000,1.000000,1.504982
25.2200,1.000000,1.500472
25.2400,1.000000,1.503964
25.2600,1.000000,1.497750
25.2800,1.000000,1.499738
25.3000,1.000000,1.499408
25.3200,1.000000,1.495806
25.3400,1.000000,1.503296
25.3600,1.000000,1.503237
25.3800,1.000000,1.502954
25.4000,1.000000,1.507671
25.4200,1.000000,1.507233
25.4400,1.000000,1.498112
25.4600,1.000000,1.501852
25.4800,1.000000,1.496869
25.5000,1.000000,1.500104
25.5200,1.000000,1.496988
25.5400,1.000000,1.508088
25.5600,1.000000,1.501806
25.5800,1.000000,1.498897
25.6000,1.000000,1.505956
25.6200,1.000000,1.489135
25.6400,1.000000,1.489917
25.6600,1.000000,1.503967
25.6800,1.000000,1.500291
25.7000,1.000000,1.501241
25.7200,1.000000,1.493356
25.7400,1.000000,1.499872
25.7600,1.000000,1.510006
25.7800,1.000000,1.504110
25.8000,1.000000,1.500837
25.8200,1.000000,1.497794
25.8400,1.000000,1.498016
25.8600,1.000000,1.489343
25.8800,1.000000,1.501278
25.9000,1.000000,1.504217
25.9200,1.000000,1.492111
25.9400,1.000000,1.496683
25.9600,1.000000,1.494202
25.9800,1.000000,1.495163
26.0000,1.000000,1.500257
26.0200,1.000000,1.489568
26.0400,1.000000,1.503061
26.0600,1.000000,1.503760
26.0800,1.000000,1.498735
26.1000,1.000000,1.487587
26.1200,1.000000,1.495008
26.1400,1.000000,1.506155
26.1600,1.000000,1.486101
26.1800,1.000000,1.498253
26.2000,1.000000,1.494091
26.2200,1.000000,1.504014
26.2400,1.000000,1.496616
26.2600,1.000000,1.502011
26.2800,1.000000,1.502819
26.3000,1.000000,1.509172
26.3200,1.000000,1.498977
26.3400,1.000000,1.501872
26.3600,1.000000,1.492566
26.3800,1.000000,1.505944
26.4000,1.000000,1.496189
26.4200,1.000000,1.497188
26.4400,1.000000,1.499881
26.4600,1.000000,1.492178
26.4800,1.000000,1.501136
26.5000,1.000000,1.504829
26.5200,1.000000,1.501457
26.5400,1.000000,1.492048
26.5600,1.000000,1.499373
26.5800,1.000000,1.503703
26.6000,1.000000,1.490603
26.6200,1.000000,1.494619
26.6400,1.000000,1.504375
26.6600,1.000000,1.501343
26.6800,1.000000,1.502053
26.7000,1.000000,1.509290
26.7200,1.000000,1.502336
26.7400,1.000000,1.503282
26.7600,1.000000,1.513547
26.7800,1.000000,1.498924
26.8000,1.000000,1.496004
26.8200,1.000000,1.502132
26.8400,1.000000,1.502188
26.8600,1.000000,1.497360
26.8800,1.000000,1.494832
26.9000,1.000000,1.511543
26.9200,1.000000,1.501628
26.9400,1.000000,1.496332
26.9600,1.000000,1.504573
26.9800,1.000000,1.499448
27.0000,1.000000,1.498730
27.0200,1.000000,1.502805
27.0400,1.000000,1.493535
27.0600,1.000000,1.501757
27.0800,1.000000,1.509559
27.1000,1.000000,1.502325
27.1200,1.000000,1.498113
27.1400,1.000000,1.497459
27.1600,1.000000,1.497943
27.1800,1.000000,1.498725
27.2000,1.000000,1.498105
27.2200,1.000000,1.504576
27.2400,1.000000,1.491329
27.2600,1.000000,1.504305
27.2800,1.000000,1.498096
27.3000,1.000000,1.501879
27.3200,1.000000,1.494360
27.3400,1.000000,1.506638
27.3600,1.000000,1.506223
27.3800,1.000000,1.504793
27.4000,1.000000,1.492421
27.4200,1.000000,1.504141
27.4400,1.000000,1.502019
27.4600,1.000000,1.491969
27.4800,1.000000,1.499874
27.5000,1.000000,1.501818
27.5200,1.000000,1.502776
27.5400,1.000000,1.500882
27.5600,1.000000,1.501452
27.5800,1.000000,1.507364
27.6000,1.000000,1.506126
27.6200,1.000000,1.485660
27.6400,1.000000,1.498408
27.6600,1.000000,1.499172
27.6800,1.000000,1.491235
27.7000,1.000000,1.500467
27.7200,1.000000,1.506240
27.7400,1.000000,1.494563
27.7600,1.000000,1.501678
27.7800,1.000000,1.495417
27.8000,1.000000,1.496636
27.8200,1.000000,1.507383
27.8400,1.000000,1.497283
27.8600,1.000000,1.502307
27.8800,1.000000,1.490640
27.9000,1.000000,1.509308
27.9200,1.000000,1.503009
27.9400,1.000000,1.499084
27.9600,1.000000,1.502874
27.9800,1.000000,1.492947
28.0000,1.000000,1.505909
28.0200,1.000000,1.498376
28.0400,1.000000,1.498976
28.0600,1.000000,1.497538
28.0800,1.000000,1.497093
28.1000,1.000000,1.503470
28.1200,1.000000,1.501276
28.1400,1.000000,1.503255
28.1600,1.000000,1.499953
28.1800,1.000000,1.502563
28.2000,1.000000,1.497902
28.2200,1.000000,1.511145
28.2400,1.000000,1.492157
28.2600,1.000000,1.506301
28.2800,1.000000,1.506836
28.3000,1.000000,1.495736
28.3200,1.000000,1.511143
28.3400,1.000000,1.504974
28.3600,1.000000,1.504853
28.3800,1.000000,1.500137
28.4000,1.000000,1.498911
28.4200,1.000000,1.498950
28.4400,1.000000,1.501950
28.4600,1.000000,1.507003
28.4800,1.000000,1.500904
28.5000,1.000000,1.495440
28.5200,1.000000,1.504119
28.5400,1.000000,1.504603
28.5600,1.000000,1.503271
28.5800,1.000000,1.503725
28.6000,1.000000,1.498643
28.6200,1.000000,1.495352
28.6400,1.000000,1.495656
28.6600,1.000000,1.491820
28.6800,1.000000,1.501182
28.7000,1.000000,1.499580
28.7200,1.000000,1.497797
28.7400,1.000000,1.485219
28.7600,1.000000,1.493761
28.7800,1.000000,1.505602
28.8000,1.000000,1.496674
28.8200,1.000000,1.501801
28.8400,1.000000,1.493044
28.8600,1.000000,1.507191
28.8800,1.000000,1.499277
28.9000,1.000000,1.501448
28.9200,1.000000,1.511627
28.9400,1.000000,1.507580
28.9600,1.000000,1.498465
28.9800,1.000000,1.497032
29.0000,1.000000,1.498370
29.0200,1.000000,1.502547
29.0400,1.000000,1.499472
29.0600,1.000000,1.498022
29.0800,1.000000,1.507334
29.1000,1.000000,1.499427
29.1200,1.000000,1.511496
29.1400,1.000000,1.500452
29.1600,1.000000,1.508925
29.1800,1.000000,1.501785
29.2000,1.000000,1.504813
29.2200,1.000000,1.496375
29.2400,1.000000,1.495729
29.2600,1.000000,1.502297
29.2800,1.000000,1.504941
29.3000,1.000000,1.500199
29.3200,1.000000,1.493566
29.3400,1.000000,1.493197
29.3600,1.000000,1.492862
29.3800,1.000000,1.491160
29.4000,1.000000,1.500546
29.4200,1.000000,1.505623
29.4400,1.000000,1.499931
29.4600,1.000000,1.488696
29.4800,1.000000,1.499044
29.5000,1.000000,1.499184
29.5200,1.000000,1.510478
29.5400,1.000000,1.492713
29.5600,1.000000,1.498045
29.5800,1.000000,1.508528
29.6000,1.000000,1.502248
29.6200,1.000000,1.502815
29.6400,1.000000,1.500571
29.6600,1.000000,1.501648
29.6800,1.000000,1.503886
29.7000,1.000000,1.495951
29.7200,1.000000,1.504389
29.7400,1.000000,1.493133
29.7600,1.000000,1.501640
29.7800,1.000000,1.500892
29.8000,1.000000,1.496917
29.8200,1.000000,1.499885
29.8400,1.000000,1.496886
29.8600,1.000000,1.494640
29.8800,1.000000,1.498230
29.9000,1.000000,1.494479
29.9200,1.000000,1.501613
29.9400,1.000000,1.494248
29.9600,1.000000,1.503559
29.9800,1.000000,1.494091
30.0000,1.000000,1.497167
30.0200,1.000000,1.496876
30.0400,1.000000,1.506624
30.0600,1.000000,1.501650
30.0800,1.000000,1.498940
30.1000,1.000000,1.502492
30.1200,1.000000,1.489463
30.1400,1.000000,1.499783
30.1600,1.000000,1.509986
30.1800,1.000000,1.500661
30.2000,1.000000,1.500338
30.2200,1.000000,1.502739
30.2400,1.000000,1.504477
30.2600,1.000000,1.490011
30.2800,1.000000,1.491587
30.3000,1.000000,1.501050
30.3200,1.000000,1.496424
30.3400,1.000000,1.506559
30.3600,1.000000,1.498423
30.3800,1.000000,1.490326
30.4000,1.000000,1.493659
30.4200,1.000000,1.486251
30.4400,1.000000,1.498828
30.4600,1.000000,1.499057
30.4800,1.000000,1.497877
30.5000,1.000000,1.505393
30.5200,1.000000,1.505992
30.5400,1.000000,1.499147
30.5600,1.000000,1.489326
30.5800,1.000000,1.503085
30.6000,1.000000,1.502776
30.6200,1.000000,1.501546
30.6400,1.000000,1.504906
30.6600,1.000000,1.494175
30.6800,1.000000,1.510043
30.7000,1.000000,1.495202
30.7200,1.000000,1.503745
30.7400,1.000000,1.491562
30.7600,1.000000,1.495348
30.7800,1.000000,1.507581
30.8000,1.000000,1.498695
30.8200,1.000000,1.504199
30.8400,1.000000,1.501184
30.8600,1.000000,1.499474
30.8800,1.000000,1.506818
30.9000,1.000000,1.498816
30.9200,1.000000,1.491095
30.9400,1.000000,1.495983
30.9600,1.000000,1.502755
30.9800,1.000000,1.501977
31.0000,1.000000,1.492164
31.0200,1.000000,1.496377
31.0400,1.000000,1.497091
31.0600,1.000000,1.498172
31.0800,1.000000,1.493120
31.1000,1.000000,1.496857
31.1200,1.000000,1.496356
31.1400,1.000000,1.503857
31.1600,1.000000,1.504045
31.1800,1.000000,1.499270
31.2000,1.000000,1.498039
31.2200,1.000000,1.500699
31.2400,1.000000,1.495916
31.2600,1.000000,1.494265
31.2800,1.000000,1.495298
31.3000,1.000000,1.496825
31.3200,1.000000,1.494182
31.3400,1.000000,1.500810
31.3600,1.000000,1.503648
31.3800,1.000000,1.492064
31.4000,1.000000,1.500125
31.4200,1.000000,1.498900
31.4400,1.000000,1.501707
31.4600,1.000000,1.499935
31.4800,1.000000,1.492731
31.5000,1.000000,1.493687
31.5200,1.000000,1.500146
31.5400,1.000000,1.505143
31.5600,1.000000,1.488928
31.5800,1.000000,1.501728
31.6000,1.000000,1.505948
31.6200,1.000000,1.499234
31.6400,1.000000,1.502750
31.6600,1.000000,1.496484
31.6800,1.000000,1.499403
31.7000,1.000000,1.491895
31.7200,1.000000,1.488278
31.7400,1.000000,1.504713
31.7600,1.000000,1.495074
31.7800,1.000000,1.497722
31.8000,1.000000,1.493067
31.8200,1.000000,1.492950
31.8400,1.000000,1.499130
31.8600,1.000000,1.496352
31.8800,1.000000,1.501889
31.9000,1.000000,1.502262
31.9200,1.000000,1.501604
31.9400,1.000000,1.501192
31.9600,1.000000,1.507888
31.9800,1.000000,1.494662
32.0000,1.000000,1.499725
32.0200,1.000000,1.505663
32.0400,1.000000,1.506322
32.0600,1.000000,1.492891
32.0800,1.000000,1.498438
32.1000,1.000000,1.506790
32.1200,1.000000,1.502540
32.1400,1.000000,1.500976
32.1600,1.000000,1.498911
32.1800,1.000000,1.498081
32.2000,1.000000,1.501441
32.2200,1.000000,1.498738
32.2400,1.000000,1.499787
32.2600,1.000000,1.500393
32.2800,1.000000,1.496609
32.3000,1.000000,1.502660
32.3200,1.000000,1.514571
32.3400,1.000000,1.491115
32.3600,1.000000,1.501620
32.3800,1.000000,1.496199
32.4000,1.000000,1.502887
32.4200,1.000000,1.500232
32.4400,1.000000,1.503809
32.4600,1.000000,1.505877
32.4800,1.000000,1.500962
32.5000,1.000000,1.505660
32.5200,1.000000,1.488278
32.5400,1.000000,1.507952
32.5600,1.000000,1.501875
32.5800,1.000000,1.505389
32.6000,1.000000,1.493900
32.6200,1.000000,1.495846
32.6400,1.000000,1.500729
32.6600,1.000000,1.499914
32.6800,1.000000,1.501415
32.7000,1.000000,1.505422
32.7200,1.000000,1.491174
32.7400,1.000000,1.504869
32.7600,1.000000,1.500041
32.7800,1.000000,1.498981
32.8000,1.000000,1.492644
32.8200,1.000000,1.502515
32.8400,1.000000,1.487929
32.8600,1.000000,1.503242
32.8800,1.000000,1.492539
32.9000,1.000000,1.500267
32.9200,1.000000,1.499404
32.9400,1.000000,1.505847
32.9600,1.000000,1.499106
32.9800,1.000000,1.496529
33.0000,1.000000,1.497467
33.0200,1.000000,1.506364
33.0400,1.000000,1.502681
33.0600,1.000000,1.498072
33.0800,1.000000,1.498817
33.1000,1.000000,1.492164
33.1200,1.000000,1.501942
33.1400,1.000000,1.491201
33.1600,1.000000,1.503759
33.1800,1.000000,1.500643
33.2000,1.000000,1.511934
33.2200,1.000000,1.494499
33.2400,1.000000,1.499486
33.2600,1.000000,1.508991
33.2800,1.000000,1.505957
33.3000,1.000000,1.496519
33.3200,1.000000,1.501120
33.3400,1.000000,1.500010
33.3600,1.000000,1.501410
33.3800,1.000000,1.496506
33.4000,1.000000,1.499553
33.4200,1.000000,1.492009
33.4400,1.000000,1.500675
33.4600,1.000000,1.502250
33.4800,1.000000,1.498863
33.5000,1.000000,1.491925
33.5200,1.000000,1.504942
33.5400,1.000000,1.501822
33.5600,1.000000,1.496370
33.5800,1.000000,1.498597
33.6000,1.000000,1.492496
33.6200,1.000000,1.494873
33.6400,1.000000,1.497311
33.6600,1.000000,1.506142
33.6800,1.000000,1.496802
33.7000,1.000000,1.503201
33.7200,1.000000,1.497308
33.7400,1.000000,1.501240
33.7600,1.000000,1.499293
33.7800,1.000000,1.504365
33.8000,1.000000,1.497326
33.8200,1.000000,1.492137
33.8400,1.000000,1.493090
33.8600,1.000000,1.497340
33.8800,1.000000,1.493755
33.9000,1.000000,1.502051
33.9200,1.000000,1.497671
33.9400,1.000000,1.511873
33.9600,1.000000,1.491311
33.9800,1.000000,1.501018
34.0000,1.000000,1.494360
34.0200,1.000000,1.497533
34.0400,1.000000,1.500707
34.0600,1.000000,1.488373
34.0800,1.000000,1.501184
34.1000,1.000000,1.509514
34.1200,1.000000,1.497733
34.1400,1.000000,1.501299
34.1600,1.000000,1.505124
34.1800,1.000000,1.499180
34.2000,1.000000,1.497095
34.2200,1.000000,1.488621
34.2400,1.000000,1.503205
34.2600,1.000000,1.499434
34.2800,1.000000,1.494936
34.3000,1.000000,1.500633
34.3200,1.000000,1.497081
34.3400,1.000000,1.497358
34.3600,1.000000,1.503031
34.3800,1.000000,1.493308
34.4000,1.000000,1.505236
34.4200,1.000000,1.493011
34.4400,1.000000,1.496686
34.4600,1.000000,1.509615
34.4800,1.000000,1.505637
34.5000,1.000000,1.500488
34.5200,1.000000,1.495297
34.5400,1.000000,1.497354
34.5600,1.000000,1.500366
34.5800,1.000000,1.500187
34.6000,1.000000,1.499546
34.6200,1.000000,1.499846
34.6400,1.000000,1.498928
34.6600,1.000000,1.492790
34.6800,1.000000,1.497417
34.7000,1.000000,1.504573
34.7200,1.000000,1.493158
34.7400,1.000000,1.499052
34.7600,1.000000,1.495901
34.7800,1.000000,1.500557
34.8000,1.000000,1.498057
34.8200,1.000000,1.507387
34.8400,1.000000,1.502533
34.8600,1.000000,1.493441
34.8800,1.000000,1.503356
34.9000,1.000000,1.496127
34.9200,1.000000,1.497115
34.9400,1.000000,1.501569
34.9600,1.000000,1.497541
34.9800,1.000000,1.504464
35.0000,1.000000,1.496127
35.0200,1.000000,1.496905
35.0400,1.000000,1.496718
35.0600,1.000000,1.497172
35.0800,1.000000,1.505496
35.1000,1.000000,1.503144
35.1200,1.000000,1.508550
35.1400,1.000000,1.511338
35.1600,1.000000,1.494846
35.1800,1.000000,1.500352
35.2000,1.000000,1.494119
35.2200,1.000000,1.496112
35.2400,1.000000,1.496849
35.2600,1.000000,1.494714
35.2800,1.000000,1.494740
35.3000,1.000000,1.499278
35.3200,1.000000,1.493916
35.3400,1.000000,1.504211
35.3600,1.000000,1.495411
35.3800,1.000000,1.514048
35.4000,1.000000,1.497743
35.4200,1.000000,1.500360
35.4400,1.000000,1.493523
35.4600,1.000000,1.508530
35.4800,1.000000,1.505597
35.5000,1.000000,1.501484
35.5200,1.000000,1.493266
35.5400,1.000000,1.501053
35.5600,1.000000,1.494393
35.5800,1.000000,1.507312
35.6000,1.000000,1.504046
35.6200,1.000000,1.500477
35.6400,1.000000,1.487818
35.6600,1.000000,1.495083
35.6800,1.000000,1.503439
35.7000,1.000000,1.506064
35.7200,1.000000,1.505546
35.7400,1.000000,1.492040
35.7600,1.000000,1.501508
35.7800,1.000000,1.505078
35.8000,1.000000,1.491708
35.8200,1.000000,1.499960
35.8400,1.000000,1.501369
35.8600,1.000000,1.498496
35.8800,1.000000,1.490739
35.9000,1.000000,1.498371
35.9200,1.000000,1.498363
35.9400,1.000000,1.499260
35.9600,1.000000,1.497183
35.9800,1.000000,1.497785
36.0000,1.000000,1.499801
36.0200,1.000000,1.502212
36.0400,1.000000,1.498478
36.0600,1.000000,1.497952
36.0800,1.000000,1.500462
36.1000,1.000000,1.490395
36.1200,1.000000,1.502385
36.1400,1.000000,1.499997
36.1600,1.000000,1.500198
36.1800,1.000000,1.504804
36.2000,1.000000,1.490236
36.2200,1.000000,1.490131
36.2400,1.000000,1.501369
36.2600,1.000000,1.499964
36.2800,1.000000,1.500851
36.3000,1.000000,1.497689
36.3200,1.000000,1.503322
36.3400,1.000000,1.504663
36.3600,1.000000,1.502420
36.3800,1.000000,1.498696
36.4000,1.000000,1.489461
36.4200,1.000000,1.503846
36.4400,1.000000,1.506109
36.4600,1.000000,1.503223
36.4800,1.000000,1.495602
36.5000,1.000000,1.503369
36.5200,1.000000,1.504303
36.5400,1.000000,1.507794
36.5600,1.000000,1.495619
36.5800,1.000000,1.498868
36.6000,1.000000,1.503736
36.6200,1.000000,1.500287
36.6400,1.000000,1.494413
36.6600,1.000000,1.502073
36.6800,1.000000,1.502893
36.7000,1.000000,1.500440
36.7200,1.000000,1.501098
36.7400,1.000000,1.498706
36.7600,1.000000,1.507391
36.7800,1.000000,1.495496
36.8000,1.000000,1.497063
36.8200,1.000000,1.500055
36.8400,1.000000,1.504395
36.8600,1.000000,1.492513
36.8800,1.000000,1.493448
36.9000,1.000000,1.489811
36.9200,1.000000,1.500163
36.9400,1.000000,1.494408
36.9600,1.000000,1.498077
36.9800,1.000000,1.503307
37.0000,1.000000,1.496792
37.0200,1.000000,1.501156
37.0400,1.000000,1.498503
37.0600,1.000000,1.503361
37.0800,1.000000,1.502376
37.1000,1.000000,1.496540
37.1200,1.000000,1.499157
37.1400,1.000000,1.505219
37.1600,1.000000,1.501967
37.1800,1.000000,1.493015
37.2000,1.000000,1.503278
37.2200,1.000000,1.494577
