time,input,measurement
46.5000,1.000000,0.946464
46.5500,1.000000,0.957388
46.6000,1.000000,1.062102
46.6500,1.000000,1.018689
46.7000,1.000000,1.026237
46.7500,1.000000,0.952464
46.8000,1.000000,0.971215
46.8500,1.000000,1.060984
46.9000,1.000000,0.965783
46.9500,1.000000,0.968754
47.0000,1.000000,1.033270
47.0500,1.000000,1.058757
47.1000,1.000000,1.061645
47.1500,1.000000,1.011011
47.2000,1.000000,0.969010
47.2500,1.000000,1.017980
47.3000,1.000000,1.025558
47.3500,1.000000,0.989085
47.4000,1.000000,0.988343
47.4500,1.000000,1.038123
47.5000,1.000000,1.098261
47.5500,1.000000,0.916224
47.6000,1.000000,1.002028
47.6500,1.000000,0.921012
47.7000,1.000000,1.003603
47.7500,1.000000,0.984565
47.8000,1.000000,1.101913
47.8500,1.000000,1.027077
47.9000,1.000000,0.946836
47.9500,1.000000,1.078043
48.0000,1.000000,0.922840
48.0500,1.000000,1.034769
48.1000,1.000000,1.090830
48.1500,1.000000,1.020258
48.2000,1.000000,1.036454
48.2500,1.000000,1.027525
48.3000,1.000000,0.994291
48.3500,1.000000,1.015500
48.4000,1.000000,0.926216
48.4500,1.000000,1.029918
48.5000,1.000000,0.966941
48.5500,1.000000,1.043920
48.6000,1.000000,0.985478
48.6500,1.000000,0.996345
48.7000,1.000000,0.990871
48.7500,1.000000,0.960997
48.8000,1.000000,1.028120
48.8500,1.000000,0.988633
48.9000,1.000000,0.949332
48.9500,1.000000,0.978476
49.0000,1.000000,0.992356
49.0500,1.000000,1.021266
49.1000,1.000000,1.011353
49.1500,1.000000,0.977782
49.2000,1.000000,1.014985
49.2500,1.000000,1.112976
49.3000,1.000000,0.987284
49.3500,1.000000,0.859623
49.4000,1.000000,0.943446
49.4500,1.000000,0.967768
49.5000,1.000000,1.059649
49.5500,1.000000,1.061682
49.6000,1.000000,0.975869
49.6500,1.000000,1.011395
49.7000,1.000000,0.994961
49.7500,1.000000,0.937582
49.8000,1.000000,1.004440
49.8500,1.000000,1.018452
49.9000,1.000000,0.946757
49.9500,1.000000,1.011877
50.0000,1.000000,1.056574
50.0500,1.000000,0.914317
50.1000,1.000000,1.009588
50.1500,1.000000,1.039414
50.2000,1.000000,1.051524
50.2500,1.000000,0.944374
50.3000,1.000000,0.980607
50.3500,1.000000,1.001968
50.4000,1.000000,1.052991
50.4500,1.000000,1.098419
50.5000,1.000000,1.011414
50.5500,1.000000,1.064284
50.6000,1.000000,0.991269
50.6500,1.000000,0.982442
50.7000,1.000000,1.054268
50.7500,1.000000,1.081930
50.8000,1.000000,1.094209
50.8500,1.000000,0.964186
50.9000,1.000000,0.949880
50.9500,1.000000,1.083735
51.0000,1.000000,0.893864
51.0500,1.000000,0.989476
51.1000,1.000000,0.969023
51.1500,1.000000,1.070462
51.2000,1.000000,1.006957
51.2500,1.000000,1.026934
51.3000,1.000000,1.009022
51.3500,1.000000,0.987216
51.4000,1.000000,1.029297
51.4500,1.000000,0.953092
51.5000,1.000000,0.947884
51.5500,1.000000,0.978412
51.6000,1.000000,0.990244
51.6500,1.000000,0.963499
51.7000,1.000000,1.005534
51.7500,1.000000,1.110618
51.8000,1.000000,0.986449
51.8500,1.000000,1.045171
51.9000,1.000000,0.984842
51.9500,1.000000,1.058484
52.0000,1.000000,0.942440
52.0500,1.000000,1.045039
52.1000,1.000000,1.017723
52.1500,1.000000,1.020702
52.2000,1.000000,0.936784
52.2500,1.000000,0.976738
52.3000,1.000000,1.068169
52.3500,1.000000,0.923490
52.4000,1.000000,0.979579
52.4500,1.000000,1.022744
52.5000,1.000000,1.098301
52.5500,1.000000,1.060388
52.6000,1.000000,1.068528
52.6500,1.000000,0.976601
52.7000,1.000000,1.009518
52.7500,1.000000,0.962707
52.8000,1.000000,0.984488
52.8500,1.000000,1.005445
52.9000,1.000000,0.961958
52.9500,1.000000,1.065747
53.0000,1.000000,1.002031
53.0500,1.000000,0.981502
53.1000,1.000000,0.955673
53.1500,1.000000,1.062602
53.2000,1.000000,1.032398
53.2500,1.000000,0.984983
53.3000,1.000000,0.939212
53.3500,1.000000,1.039215
53.4000,1.000000,0.991383
53.4500,1.000000,1.046995
53.5000,1.000000,1.000167
53.5500,1.000000,1.070224
53.6000,1.000000,0.996689
53.6500,1.000000,1.078662
53.7000,1.000000,1.039445
53.7500,1.000000,0.932181
53.8000,1.000000,0.984684
53.8500,1.000000,1.077275
53.9000,1.000000,1.013401
53.9500,1.000000,0.973282
54.0000,1.000000,1.004145
54.0500,1.000000,1.057204
54.1000,1.000000,1.018574
54.1500,1.000000,0.990231
54.2000,1.000000,0.915205
54.2500,1.000000,1.083751
54.3000,1.000000,0.953472
54.3500,1.000000,1.052797
54.4000,1.000000,0.922375
54.4500,1.000000,0.972174
54.5000,1.000000,0.956506
54.5500,1.000000,1.042626
54.6000,1.000000,0.970928
54.6500,1.000000,1.028238
54.7000,1.000000,1.087027
54.7500,1.000000,1.006120
54.8000,1.000000,0.955449
54.8500,1.000000,0.984144
54.9000,1.000000,0.949558
54.9500,1.000000,1.041872
55.0000,1.000000,1.034787
55.0500,1.000000,1.015116
55.1000,1.000000,0.946933
55.1500,1.000000,0.890055
55.2000,1.000000,0.982100
55.2500,1.000000,0.983507
55.3000,1.000000,0.950996
55.3500,1.000000,0.955062
55.4000,1.000000,0.981012
55.4500,1.000000,1.039186
55.5000,1.000000,0.895363
55.5500,1.000000,0.975019
55.6000,1.000000,1.044876
55.6500,1.000000,0.890955
55.7000,1.000000,0.991905
55.7500,1.000000,1.001539
55.8000,1.000000,1.005137
55.8500,1.000000,1.090832
55.9000,1.000000,0.998576
55.9500,1.000000,0.965457
56.0000,1.000000,0.977476
56.0500,1.000000,1.001978
56.1000,1.000000,0.954056
56.1500,1.000000,0.922722
56.2000,1.000000,0.959581
56.2500,1.000000,0.985672
56.3000,1.000000,1.082646
56.3500,1.000000,0.968023
56.4000,1.000000,0.969680
56.4500,1.000000,0.930910
56.5000,1.000000,1.066982
56.5500,1.000000,1.018379
56.6000,1.000000,1.040254
56.6500,1.000000,1.023475
56.7000,1.000000,0.964371
56.7500,1.000000,1.010365
56.8000,1.000000,0.950559
56.8500,1.000000,1.023656
56.9000,1.000000,1.059881
56.9500,1.000000,1.129192
57.0000,1.000000,0.955710
57.0500,1.000000,1.061724
57.1000,1.000000,1.043911
57.1500,1.000000,0.941799
57.2000,1.000000,1.012200
57.2500,1.000000,1.068134
57.3000,1.000000,0.968563
57.3500,1.000000,1.022059
57.4000,1.000000,0.992065
57.4500,1.000000,1.017643
57.5000,1.000000,0.963581
57.5500,1.000000,1.004575
57.6000,1.000000,1.024035
57.6500,1.000000,0.973017
57.7000,1.000000,0.958720
57.7500,1.000000,0.996747
57.8000,1.000000,0.974928
57.8500,1.000000,1.001808
57.9000,1.000000,0.962200
57.9500,1.000000,1.044805
58.0000,1.000000,1.013551
58.0500,1.000000,0.929514
58.1000,1.000000,1.072811
58.1500,1.000000,0.958373
58.2000,1.000000,0.983088
58.2500,1.000000,1.057523
58.3000,1.000000,0.960295
58.3500,1.000000,1.103068
58.4000,1.000000,0.883663
58.4500,1.000000,0.855553
58.5000,1.000000,1.011170
58.5500,1.000000,0.928208
58.6000,1.000000,1.004043
58.6500,1.000000,0.957855
58.7000,1.000000,0.984942
58.7500,1.000000,1.014450
58.8000,1.000000,1.004973
58.8500,1.000000,0.987307
58.9000,1.000000,0.976245
58.9500,1.000000,0.989340
59.0000,1.000000,0.965750
59.0500,1.000000,1.058959
59.1000,1.000000,0.946779
59.1500,1.000000,1.013739
59.2000,1.000000,1.016590
59.2500,1.000000,0.911154
59.3000,1.000000,1.015938
59.3500,1.000000,1.056688
59.4000,1.000000,0.989001
59.4500,1.000000,1.033711
59.5000,1.000000,0.996665
59.5500,1.000000,1.008053
59.6000,1.000000,1.042728
59.6500,1.000000,0.991660
59.7000,1.000000,1.028269
59.7500,1.000000,0.922387
59.8000,1.000000,1.005006
59.8500,1.000000,0.911366
59.9000,1.000000,0.979197
59.9500,1.000000,0.965823
