time,input,measurement
18.6400,1.000000,8.730000
18.6600,1.000000,8.740000
18.6800,1.000000,8.750000
18.7000,1.000000,8.760000
18.7200,1.000000,8.770000
18.7400,1.000000,8.780000
18.7600,1.000000,8.790000
18.7800,1.000000,8.800000
18.8000,1.000000,8.810000
18.8200,1.000000,8.820000
18.8400,1.000000,8.830000
18.8600,1.000000,8.840000
18.8800,1.000000,8.850000
18.9000,1.000000,8.860000
18.9200,1.000000,8.870000
18.9400,1.000000,8.880000
18.9600,1.000000,8.890000
18.9800,1.000000,8.900000
19.0000,1.000000,8.910000
19.0200,1.000000,8.920000
19.0400,1.000000,8.930000
19.0600,1.000000,8.940000
19.0800,1.000000,8.950000
19.1000,1.000000,8.960000
19.1200,1.000000,8.970000
19.1400,1.000000,8.980000
19.1600,1.000000,8.990000
19.1800,1.000000,9.000000
19.2000,1.000000,9.010000
19.2200,1.000000,9.020000
19.2400,1.000000,9.030000
19.2600,1.000000,9.040000
19.2800,1.000000,9.050000
19.3000,1.000000,9.060000
19.3200,1.000000,9.070000
19.3400,1.000000,9.080000
19.3600,1.000000,9.090000
19.3800,1.000000,9.100000
19.4000,1.000000,9.110000
19.4200,1.000000,9.120000
19.4400,1.000000,9.130000
19.4600,1.000000,9.140000
19.4800,1.000000,9.150000
19.5000,1.000000,9.160000
19.5200,1.000000,9.170000
19.5400,1.000000,9.180000
19.5600,1.000000,9.190000
19.5800,1.000000,9.200000
19.6000,1.000000,9.210000
19.6200,1.000000,9.220000
19.6400,1.000000,9.230000
19.6600,1.000000,9.240000
19.6800,1.000000,9.250000
19.7000,1.000000,9.260000
19.7200,1.000000,9.270000
19.7400,1.000000,9.280000
19.7600,1.000000,9.290000
19.7800,1.000000,9.300000
19.8000,1.000000,9.310000
19.8200,1.000000,9.320000
19.8400,1.000000,9.330000
19.8600,1.000000,9.340000
19.8800,1.000000,9.350000
19.9000,1.000000,9.360000
19.9200,1.000000,9.370000
19.9400,1.000000,9.380000
19.9600,1.000000,9.390000
19.9800,1.000000,9.400000
