time,input,measurement
18.5800,1.000000,1.994192
18.6000,1.000000,1.993539
18.6200,1.000000,1.998005
18.6400,1.000000,2.005218
18.6600,1.000000,2.010082
18.6800,1.000000,1.996747
18.7000,1.000000,1.999588
18.7200,1.000000,1.982226
18.7400,1.000000,1.992898
18.7600,1.000000,2.003221
18.7800,1.000000,2.002519
18.8000,1.000000,1.996016
18.8200,1.000000,2.002805
18.8400,1.000000,1.998889
18.8600,1.000000,2.006025
18.8800,1.000000,1.996955
18.9000,1.000000,1.990544
18.9200,1.000000,1.997499
18.9400,1.000000,1.964873
18.9600,1.000000,1.998047
18.9800,1.000000,1.957773
19.0000,1.000000,1.977060
19.0200,1.000000,1.998851
19.0400,1.000000,1.999146
19.0600,1.000000,1.982784
19.0800,1.000000,1.987325
19.1000,1.000000,2.008188
19.1200,1.000000,1.989679
19.1400,1.000000,2.016985
19.1600,1.000000,1.994573
19.1800,1.000000,1.998709
19.2000,1.000000,2.010833
19.2200,1.000000,1.996010
19.2400,1.000000,1.984712
19.2600,1.000000,1.993673
19.2800,1.000000,1.994449
19.3000,1.000000,1.981192
19.3200,1.000000,1.992316
19.3400,1.000000,1.987486
19.3600,1.000000,2.004186
19.3800,1.000000,1.995322
19.4000,1.000000,1.992181
19.4200,1.000000,1.993981
19.4400,1.000000,1.997307
19.4600,1.000000,2.001277
19.4800,1.000000,1.985144
19.5000,1.000000,1.984758
19.5200,1.000000,2.006252
19.5400,1.000000,1.991114
19.5600,1.000000,1.981101
19.5800,1.000000,1.999739
19.6000,1.000000,1.999966
19.6200,1.000000,1.980056
19.6400,1.000000,1.997689
19.6600,1.000000,2.002781
19.6800,1.000000,1.999199
19.7000,1.000000,2.001806
19.7200,1.000000,1.981473
19.7400,1.000000,1.998856
19.7600,1.000000,1.992549
19.7800,1.000000,1.990777
19.8000,1.000000,2.004340
19.8200,1.000000,2.010456
19.8400,1.000000,2.013636
19.8600,1.000000,2.008869
19.8800,1.000000,1.994652
19.9000,1.000000,1.999305
19.9200,1.000000,2.003474
19.9400,1.000000,1.997046
19.9600,1.000000,1.997169
19.9800,1.000000,2.004127
20.0000,1.000000,1.995324
20.0200,1.000000,1.988651
20.0400,1.000000,1.991826
20.0600,1.000000,2.002337
20.0800,1.000000,1.996054
20.1000,1.000000,1.999453
20.1200,1.000000,2.002778
20.1400,1.000000,1.992355
20.1600,1.000000,2.003692
20.1800,1.000000,1.999944
20.2000,1.000000,1.983833
20.2200,1.000000,2.010629
20.2400,1.000000,1.991224
20.2600,1.000000,1.979706
20.2800,1.000000,1.985831
20.3000,1.000000,1.986096
20.3200,1.000000,1.996853
20.3400,1.000000,1.993617
20.3600,1.000000,1.993012
20.3800,1.000000,2.002601
20.4000,1.000000,1.999827
20.4200,1.000000,1.999612
20.4400,1.000000,2.000574
20.4600,1.000000,2.002660
20.4800,1.000000,1.975443
20.5000,1.000000,1.992901
20.5200,1.000000,1.974766
20.5400,1.000000,1.996952
20.5600,1.000000,1.996568
20.5800,1.000000,2.007092
20.6000,1.000000,2.008535
20.6200,1.000000,1.998709
20.6400,1.000000,1.991700
20.6600,1.000000,2.001577
20.6800,1.000000,1.991468
20.7000,1.000000,1.996755
20.7200,1.000000,2.006652
20.7400,1.000000,1.991234
20.7600,1.000000,2.004890
20.7800,1.000000,2.003628
20.8000,1.000000,1.987327
20.8200,1.000000,2.006635
20.8400,1.000000,2.003902
20.8600,1.000000,1.997957
20.8800,1.000000,1.989335
20.9000,1.000000,1.988386
20.9200,1.000000,1.991622
20.9400,1.000000,2.002444
20.9600,1.000000,1.987482
20.9800,1.000000,2.001433
21.0000,1.000000,1.984660
21.0200,1.000000,1.995056
21.0400,1.000000,1.998213
21.0600,1.000000,2.021587
21.0800,1.000000,1.983381
21.1000,1.000000,2.011894
21.1200,1.000000,1.998691
21.1400,1.000000,2.001323
21.1600,1.000000,1.998413
21.1800,1.000000,2.001695
21.2000,1.000000,1.995730
21.2200,1.000000,2.011825
21.2400,1.000000,1.992738
21.2600,1.000000,2.008643
21.2800,1.000000,1.990895
21.3000,1.000000,1.996754
21.3200,1.000000,1.986654
21.3400,1.000000,2.001942
21.3600,1.000000,2.011860
21.3800,1.000000,1.996653
21.4000,1.000000,1.995475
21.4200,1.000000,1.986314
21.4400,1.000000,1.995184
21.4600,1.000000,1.981566
21.4800,1.000000,1.988382
21.5000,1.000000,1.999795
21.5200,1.000000,2.010734
21.5400,1.000000,2.025652
21.5600,1.000000,1.991711
21.5800,1.000000,2.011946
21.6000,1.000000,2.000046
21.6200,1.000000,1.996112
21.6400,1.000000,2.001967
21.6600,1.000000,1.998276
21.6800,1.000000,1.998776
21.7000,1.000000,1.993604
21.7200,1.000000,1.983722
21.7400,1.000000,1.982282
21.7600,1.000000,2.004266
21.7800,1.000000,1.994982
21.8000,1.000000,1.991803
21.8200,1.000000,1.997864
21.8400,1.000000,2.005743
21.8600,1.000000,1.999612
21.8800,1.000000,1.991262
21.9000,1.000000,2.010100
21.9200,1.000000,2.013643
21.9400,1.000000,2.002811
21.9600,1.000000,2.007617
21.9800,1.000000,2.010314
22.0000,1.000000,2.009209
22.0200,1.000000,2.004063
22.0400,1.000000,2.003920
22.0600,1.000000,2.003146
22.0800,1.000000,1.986990
22.1000,1.000000,2.004984
22.1200,1.000000,1.984432
22.1400,1.000000,1.990058
22.1600,1.000000,2.011053
22.1800,1.000000,2.006433
22.2000,1.000000,2.012918
22.2200,1.000000,1.995340
22.2400,1.000000,1.986547
22.2600,1.000000,1.995678
22.2800,1.000000,1.999116
22.3000,1.000000,1.998898
22.3200,1.000000,2.009457
22.3400,1.000000,1.994520
22.3600,1.000000,2.001666
22.3800,1.000000,1.988272
22.4000,1.000000,2.002673
22.4200,1.000000,1.998213
22.4400,1.000000,1.990696
22.4600,1.000000,1.995848
22.4800,1.000000,1.996377
22.5000,1.000000,1.995529
22.5200,1.000000,2.015956
22.5400,1.000000,1.997269
22.5600,1.000000,1.995827
22.5800,1.000000,1.977303
22.6000,1.000000,1.989346
22.6200,1.000000,1.995669
22.6400,1.000000,1.991453
22.6600,1.000000,2.012140
22.6800,1.000000,1.996684
22.7000,1.000000,2.011229
22.7200,1.000000,1.998973
22.7400,1.000000,1.998739
22.7600,1.000000,1.997490
22.7800,1.000000,1.998427
22.8000,1.000000,2.015587
22.8200,1.000000,1.975214
22.8400,1.000000,1.978405
22.8600,1.000000,1.992999
22.8800,1.000000,1.998587
22.9000,1.000000,2.005353
22.9200,1.000000,2.003193
22.9400,1.000000,1.994630
22.9600,1.000000,2.008673
22.9800,1.000000,2.008795
23.0000,1.000000,2.000343
23.0200,1.000000,2.008139
23.0400,1.000000,2.001249
23.0600,1.000000,1.992918
23.0800,1.000000,2.005521
23.1000,1.000000,1.999658
23.1200,1.000000,1.998575
23.1400,1.000000,2.013301
23.1600,1.000000,1.974072
23.1800,1.000000,1.984413
23.2000,1.000000,1.986729
23.2200,1.000000,1.994976
23.2400,1.000000,1.996072
23.2600,1.000000,1.983554
23.2800,1.000000,1.988785
23.3000,1.000000,1.990037
23.3200,1.000000,2.023229
23.3400,1.000000,2.016681
23.3600,1.000000,1.994555
23.3800,1.000000,1.995046
23.4000,1.000000,1.987198
23.4200,1.000000,1.979618
23.4400,1.000000,1.997539
23.4600,1.000000,1.988738
23.4800,1.000000,1.997876
23.5000,1.000000,1.982731
23.5200,1.000000,1.991122
23.5400,1.000000,2.000237
23.5600,1.000000,2.002421
23.5800,1.000000,2.002942
23.6000,1.000000,1.985570
23.6200,1.000000,2.007330
23.6400,1.000000,1.990789
23.6600,1.000000,2.005128
23.6800,1.000000,1.998701
23.7000,1.000000,1.985051
23.7200,1.000000,1.995661
23.7400,1.000000,2.002485
23.7600,1.000000,2.004969
23.7800,1.000000,1.997437
23.8000,1.000000,2.014172
23.8200,1.000000,2.008937
23.8400,1.000000,1.996303
23.8600,1.000000,2.006378
23.8800,1.000000,2.018223
23.9000,1.000000,2.018497
23.9200,1.000000,1.986619
23.9400,1.000000,1.989641
23.9600,1.000000,2.013763
23.9800,1.000000,1.988338
24.0000,1.000000,1.985703
24.0200,1.000000,1.994074
24.0400,1.000000,2.003145
24.0600,1.000000,1.997926
24.0800,1.000000,1.992451
24.1000,1.000000,1.992222
24.1200,1.000000,1.991847
24.1400,1.000000,1.990182
24.1600,1.000000,2.021801
24.1800,1.000000,2.001966
24.2000,1.000000,2.007865
24.2200,1.000000,1.994114
24.2400,1.000000,1.997152
24.2600,1.000000,1.991882
24.2800,1.000000,1.972507
24.3000,1.000000,1.985251
24.3200,1.000000,1.980931
24.3400,1.000000,1.976546
24.3600,1.000000,1.987096
24.3800,1.000000,2.012306
24.4000,1.000000,1.998618
24.4200,1.000000,2.011975
24.4400,1.000000,2.003185
24.4600,1.000000,2.006907
24.4800,1.000000,1.990078
24.5000,1.000000,2.004333
24.5200,1.000000,2.006387
24.5400,1.000000,1.993339
24.5600,1.000000,2.004707
24.5800,1.000000,2.004779
24.6000,1.000000,1.993628
24.6200,1.000000,1.987901
24.6400,1.000000,1.987294
24.6600,1.000000,2.000006
24.6800,1.000000,2.002417
24.7000,1.000000,1.991227
24.7200,1.000000,1.999424
24.7400,1.000000,2.004869
24.7600,1.000000,2.005351
24.7800,1.000000,2.014693
24.8000,1.000000,2.011950
24.8200,1.000000,1.989173
24.8400,1.000000,2.016027
24.8600,1.000000,1.993887
24.8800,1.000000,2.009650
24.9000,1.000000,1.999887
24.9200,1.000000,1.995091
24.9400,1.000000,1.981141
24.9600,1.000000,1.997507
24.9800,1.000000,1.983634
25.0000,1.000000,2.008906
25.0200,1.000000,2.014406
25.0400,1.000000,1.991274
25.0600,1.000000,2.002268
25.0800,1.000000,1.991999
25.1000,1.000000,1.992973
25.1200,1.000000,2.007008
25.1400,1.000000,1.998883
25.1600,1.000000,2.016670
25.1800,1.000000,1.994456
25.2000,1.000000,2.009276
25.2200,1.000000,2.000262
25.2400,1.000000,2.007250
25.2600,1.000000,1.994825
25.2800,1.000000,1.998806
25.3000,1.000000,1.998151
25.3200,1.000000,1.990950
25.3400,1.000000,2.005936
25.3600,1.000000,2.005823
25.3800,1.000000,2.005260
25.4000,1.000000,2.014699
25.4200,1.000000,2.013827
25.4400,1.000000,1.995589
25.4600,1.000000,2.003073
25.4800,1.000000,1.993111
25.5000,1.000000,1.999585
25.5200,1.000000,1.993358
25.5400,1.000000,2.015560
25.5600,1.000000,2.003001
25.5800,1.000000,1.997188
25.6000,1.000000,2.011309
25.6200,1.000000,1.977671
25.6400,1.000000,1.979240
25.6600,1.000000,2.007343
25.6800,1.000000,1.999994
25.7000,1.000000,2.001898
25.7200,1.000000,1.986133
25.7400,1.000000,1.999169
25.7600,1.000000,2.019440
25.7800,1.000000,2.007651
25.8000,1.000000,2.001110
25.8200,1.000000,1.995026
25.8400,1.000000,1.995475
25.8600,1.000000,1.978133
25.8800,1.000000,2.002005
25.9000,1.000000,2.007887
25.9200,1.000000,1.983680
25.9400,1.000000,1.992826
25.9600,1.000000,1.987869
25.9800,1.000000,1.989794
26.0000,1.000000,1.999986
26.0200,1.000000,1.978611
26.0400,1.000000,2.005601
26.0600,1.000000,2.007001
26.0800,1.000000,1.996955
26.1000,1.000000,1.974662
26.1200,1.000000,1.989508
26.1400,1.000000,2.011805
26.1600,1.000000,1.971700
26.1800,1.000000,1.996008
26.2000,1.000000,1.987687
26.2200,1.000000,2.007536
26.2400,1.000000,1.992742
26.2600,1.000000,2.003536
26.2800,1.000000,2.005155
26.3000,1.000000,2.017866
26.3200,1.000000,1.997477
26.3400,1.000000,2.003271
26.3600,1.000000,1.984663
26.3800,1.000000,2.011421
26.4000,1.000000,1.991915
26.4200,1.000000,1.993915
26.4400,1.000000,1.999304
26.4600,1.000000,1.983901
26.4800,1.000000,2.001820
26.5000,1.000000,2.009210
26.5200,1.000000,2.002468
26.5400,1.000000,1.983653
26.5600,1.000000,1.998307
26.5800,1.000000,2.006968
26.6000,1.000000,1.980771
26.6200,1.000000,1.988806
26.6400,1.000000,2.008322
26.6600,1.000000,2.002261
26.6800,1.000000,2.003682
26.7000,1.000000,2.018161
26.7200,1.000000,2.004254
26.7400,1.000000,2.006150
26.7600,1.000000,2.026682
26.7800,1.000000,1.997439
26.8000,1.000000,1.991601
26.8200,1.000000,2.003861
26.8400,1.000000,2.003975
26.8600,1.000000,1.994321
26.8800,1.000000,1.989267
26.9000,1.000000,2.022692
26.9200,1.000000,2.002865
26.9400,1.000000,1.992276
26.9600,1.000000,2.008761
26.9800,1.000000,1.998513
27.0000,1.000000,1.997078
27.0200,1.000000,2.005232
27.0400,1.000000,1.986694
27.0600,1.000000,2.003141
27.0800,1.000000,2.018747
27.1000,1.000000,2.004282
27.1200,1.000000,1.995860
27.1400,1.000000,1.994554
27.1600,1.000000,1.995524
27.1800,1.000000,1.997090
27.2000,1.000000,1.995854
27.2200,1.000000,2.008798
27.2400,1.000000,1.982305
27.2600,1.000000,2.008260
27.2800,1.000000,1.995845
27.3000,1.000000,2.003414
27.3200,1.000000,1.988377
27.3400,1.000000,2.012936
27.3600,1.000000,2.012108
27.3800,1.000000,2.009250
27.4000,1.000000,1.984509
27.4200,1.000000,2.007950
27.4400,1.000000,2.003709
27.4600,1.000000,1.983610
27.4800,1.000000,1.999422
27.5000,1.000000,2.003313
27.5200,1.000000,2.005231
27.5400,1.000000,2.001445
27.5600,1.000000,2.002587
27.5800,1.000000,2.014413
27.6000,1.000000,2.011939
27.6200,1.000000,1.971010
27.6400,1.000000,1.996508
27.6600,1.000000,1.998038
27.6800,1.000000,1.982166
27.7000,1.000000,2.000631
27.7200,1.000000,2.012179
27.7400,1.000000,1.988828
27.7600,1.000000,2.003059
27.7800,1.000000,1.990539
27.8000,1.000000,1.992980
27.8200,1.000000,2.014475
27.8400,1.000000,1.994278
27.8600,1.000000,2.004327
27.8800,1.000000,1.980995
27.9000,1.000000,2.018332
27.9200,1.000000,2.005738
27.9400,1.000000,1.997888
27.9600,1.000000,2.005470
27.9800,1.000000,1.985619
28.0000,1.000000,2.011544
28.0200,1.000000,1.996481
28.0400,1.000000,1.997682
28.0600,1.000000,1.994808
28.0800,1.000000,1.993920
28.1000,1.000000,2.006675
28.1200,1.000000,2.002289
28.1400,1.000000,2.006249
28.1600,1.000000,1.999646
28.1800,1.000000,2.004867
28.2000,1.000000,1.995549
28.2200,1.000000,2.022036
28.2400,1.000000,1.984061
28.2600,1.000000,2.012352
28.2800,1.000000,2.013423
28.3000,1.000000,1.991224
28.3200,1.000000,2.022040
28.3400,1.000000,2.009704
28.3600,1.000000,2.009462
28.3800,1.000000,2.000033
28.4000,1.000000,1.997582
28.4200,1.000000,1.997662
28.4400,1.000000,2.003663
28.4600,1.000000,2.013771
28.4800,1.000000,2.001574
28.5000,1.000000,1.990648
28.5200,1.000000,2.008008
28.5400,1.000000,2.008977
28.5600,1.000000,2.006313
28.5800,1.000000,2.007223
28.6000,1.000000,1.997061
28.6200,1.000000,1.990482
28.6400,1.000000,1.991091
28.6600,1.000000,1.983420
28.6800,1.000000,2.002145
28.7000,1.000000,1.998943
28.7200,1.000000,1.995379
28.7400,1.000000,1.970224
28.7600,1.000000,1.987309
28.7800,1.000000,2.010992
28.8000,1.000000,1.993139
28.8200,1.000000,2.003392
28.8400,1.000000,1.985881
28.8600,1.000000,2.014176
28.8800,1.000000,1.998350
28.9000,1.000000,2.002692
28.9200,1.000000,2.023051
28.9400,1.000000,2.014959
28.9600,1.000000,1.996730
28.9800,1.000000,1.993865
29.0000,1.000000,1.996543
29.0200,1.000000,2.004899
29.0400,1.000000,1.998749
29.0600,1.000000,1.995850
29.0800,1.000000,2.014476
29.1000,1.000000,1.998663
29.1200,1.000000,2.022803
29.1400,1.000000,2.000715
29.1600,1.000000,2.017662
29.1800,1.000000,2.003384
29.2000,1.000000,2.009441
29.2200,1.000000,1.992567
29.2400,1.000000,1.991277
29.2600,1.000000,2.004413
29.2800,1.000000,2.009702
29.3000,1.000000,2.000221
29.3200,1.000000,1.986955
29.3400,1.000000,1.986218
29.3600,1.000000,1.985550
29.3800,1.000000,1.982147
29.4000,1.000000,2.000919
29.4200,1.000000,2.011076
29.4400,1.000000,1.999692
29.4600,1.000000,1.977223
29.4800,1.000000,1.997921
29.5000,1.000000,1.998202
29.5200,1.000000,2.020791
29.5400,1.000000,1.985261
29.5600,1.000000,1.995926
29.5800,1.000000,2.016893
29.6000,1.000000,2.004335
29.6200,1.000000,2.005470
29.6400,1.000000,2.000983
29.6600,1.000000,2.003138
29.6800,1.000000,2.007616
29.7000,1.000000,1.991746
29.7200,1.000000,2.008622
29.7400,1.000000,1.986113
29.7600,1.000000,2.003128
29.7800,1.000000,2.001632
29.8000,1.000000,1.993683
29.8200,1.000000,1.999620
29.8400,1.000000,1.993623
29.8600,1.000000,1.989132
29.8800,1.000000,1.996314
29.9000,1.000000,1.988811
29.9200,1.000000,2.003080
29.9400,1.000000,1.988352
29.9600,1.000000,2.006974
29.9800,1.000000,1.988040
